run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,algorithm,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,3,-1,tabu,5,777,0,0,966,500000,100.000000,0.000000,0.000000,464616,3,3,0,2080,1235,4530,65.9000,0.0600,38.21,63.94,141138,464616,289377,191044,886461
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,6,4,tabu,5,777,2,0,942,500000,100.000000,0.000000,0.000000,0,4,0,0,2360,835,835,0.0000,0.0000,38.26,63.93,100001,0,289190,191283,886349
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,9,7,tabu,5,777,3,0,953,500000,100.000000,0.000000,0.000000,0,4,0,0,2335,510,510,0.0000,0.0000,38.22,63.97,100001,0,288941,191124,887834
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,6,777,0,0,835,500000,100.000000,0.000000,0.000000,150559,0,7,0,270,255,3370,62.3000,0.1400,0.00,60.99,0,150559,0,0,781805
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,5,3,lahc,6,777,1,0,843,500000,100.000000,0.000000,0.000000,25220,0,13,0,370,335,620,5.7000,0.2600,0.00,62.86,0,25220,0,0,846229
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,4,2,sa,6,777,1,0,865,500000,100.000000,0.000100,8.735987,88225,4,0,0,295,295,620,6.5000,0.0000,1.83,61.68,188225,88225,37849,9138,804731
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,8,6,lahc,6,777,3,0,827,500000,100.000000,0.000000,0.000000,44426,0,6,0,260,245,335,1.8000,0.1200,0.00,61.23,0,44426,0,0,789720
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,6,777,0,0,928,500000,100.000000,92.457895,6.824455,97162,4,44,1,1435,230,3370,62.8000,0.8800,12.90,63.07,197162,97162,125584,64483,853857
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,14,12,lahc,6,777,6,0,795,500000,100.000000,0.000000,0.000000,0,0,0,1,230,230,230,0.0000,0.0000,0.00,59.79,0,0,0,0,743577
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,7,5,sa,6,777,2,0,897,500000,100.000000,0.000100,14.462787,69980,4,0,0,290,235,335,2.0000,0.0000,1.78,62.27,169980,69980,41791,8902,825215
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,11,9,lahc,6,777,4,0,839,500000,100.000000,0.000000,0.000000,0,0,0,0,245,245,245,0.0000,0.0000,0.00,61.07,0,0,0,0,784222
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,13,11,sa,6,777,5,0,857,500000,100.000000,0.000100,0.000000,0,4,0,1,230,230,230,0.0000,0.0000,1.76,61.09,150172,0,39567,8825,784990
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,3,-1,tabu,6,777,0,0,1053,500000,100.000000,0.000000,0.000000,84775,4,0,0,2395,1020,3370,47.0000,0.0000,37.50,65.64,184775,84775,291987,187509,955318
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,10,8,sa,6,777,4,0,910,500000,100.000000,0.000100,9.776063,84154,4,0,1,235,230,245,0.3000,0.0000,1.84,61.00,184154,84154,31462,9189,782054
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,6,4,tabu,6,777,2,0,1033,500000,100.000000,0.000000,0.000000,0,4,0,0,2555,620,620,0.0000,0.0000,37.45,65.65,100001,0,292224,187265,955424
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,9,7,tabu,6,777,3,0,1023,500000,100.000000,0.000000,0.000000,0,4,0,0,1900,335,335,0.0000,0.0000,37.42,65.76,100001,0,292371,187085,960261
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,15,13,tabu,6,777,6,0,1001,500000,100.000000,0.000000,0.000000,0,4,0,1,2220,230,230,0.0000,0.0000,37.52,65.74,100001,0,292055,187581,959305
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,12,10,tabu,6,777,5,0,1045,500000,100.000000,0.000000,0.000000,0,4,0,0,2090,245,245,0.0000,0.0000,37.49,65.77,100001,0,292081,187453,960797
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,7,777,0,0,759,500000,100.000000,0.000000,0.000000,150227,0,1,0,260,245,3310,61.3000,0.0200,0.00,63.35,0,150227,0,0,864327
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,5,3,lahc,7,777,1,0,780,500000,100.000000,0.000000,0.000000,82692,0,13,0,340,305,605,6.0000,0.2600,0.00,63.30,0,82692,0,0,862493
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,8,6,lahc,7,777,3,0,774,500000,100.000000,0.000000,0.000000,162525,0,2,0,325,305,355,1.0000,0.0400,0.00,63.01,0,162525,0,0,851687
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,4,2,sa,7,777,1,0,814,500000,100.000000,0.000100,6.734541,97642,4,0,0,255,255,605,7.0000,0.0000,1.94,62.91,197642,97642,42959,9723,848082
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,7,777,0,0,859,500000,100.000000,58.055050,10.868560,80320,4,49,1,1285,220,3310,61.8000,0.9800,14.45,65.07,180320,80320,133388,72259,931232
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,7,5,sa,7,777,2,0,803,500000,100.000000,0.000100,5.989851,101883,3,0,0,305,290,355,1.3000,0.0000,1.98,63.01,201883,101883,45997,9898,851769
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,11,9,lahc,7,777,4,0,799,500000,100.000000,0.000000,0.000000,126606,0,3,0,260,245,290,0.9000,0.0600,0.00,63.53,0,126606,0,0,871127
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,10,8,sa,7,777,4,0,803,500000,100.000000,0.000100,0.000000,0,4,0,0,290,290,290,0.0000,0.0000,1.93,61.20,150172,0,47764,9656,788821
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,3,-1,tabu,7,777,0,0,927,500000,100.000000,0.000000,0.000000,55848,4,0,0,2225,1065,3310,44.9000,0.0000,38.45,67.68,155848,55848,285850,192258,1047198
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,6,4,tabu,7,777,2,0,912,500000,100.000000,0.000000,0.000000,0,4,0,0,2010,605,605,0.0000,0.0000,38.50,67.64,100001,0,285737,192497,1044923
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,9,7,tabu,7,777,3,0,938,500000,100.000000,0.000000,0.000000,0,4,0,0,2170,355,355,0.0000,0.0000,38.41,67.61,100001,0,286055,192027,1043527
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,12,10,tabu,7,777,5,0,953,500000,100.000000,0.000000,0.000000,0,4,0,0,2025,290,290,0.0000,0.0000,38.46,67.65,100001,0,286134,192313,1045550
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,8,777,0,0,859,500000,100.000000,0.000000,0.000000,107993,0,10,0,1645,1640,4825,63.7000,0.2000,0.00,59.77,0,107993,0,0,742756
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,8,777,0,0,877,500000,100.000000,0.000100,8.518125,89139,4,33,0,1670,1660,4825,63.3000,0.6600,2.03,59.86,189139,89139,47612,10157,745512
