run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,61,59,1,202,30,0,739,500000,100.000000,0.000100,7.604944,93243,4,0,0,460,460,600,2.8000,0.0000,1.76,60.34,193243,93243,42801,8792,760750
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,62,60,1,202,31,0,740,500000,100.000000,0.000100,14.604544,69627,4,0,0,480,465,570,2.1000,0.0000,1.79,59.91,169627,69627,41545,8930,747162
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,63,61,1,202,31,0,746,500000,100.000000,0.000100,14.025941,71090,4,0,0,470,470,535,1.3000,0.0000,1.76,60.40,171090,71090,43642,8819,762482
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,64,62,1,202,32,0,731,500000,100.000000,0.000100,16.579369,65037,4,0,0,445,445,530,1.7000,0.0000,1.77,59.13,165037,65037,38212,8864,723386
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,65,63,1,202,32,0,738,500000,100.000000,0.000100,13.390846,72767,4,0,0,415,415,515,2.0000,0.0000,1.75,58.32,172767,72767,44002,8761,699677
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,67,65,1,202,33,0,737,500000,100.000000,0.000100,10.402555,81906,4,0,0,455,455,500,0.9000,0.0000,1.76,60.65,181906,81906,39911,8793,770786
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,66,64,1,202,33,0,739,500000,100.000000,0.000100,20.472741,57403,4,0,0,500,475,505,0.6000,0.0000,1.76,60.00,157403,57403,39251,8822,750139
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,68,66,1,202,34,0,733,500000,100.000000,0.000100,11.991016,76763,4,0,0,440,430,485,1.1000,0.0000,1.80,59.72,176763,76763,29661,9011,741376
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,69,67,1,202,34,0,732,500000,100.000000,0.000100,11.900576,77037,4,0,0,425,410,475,1.3000,0.0000,1.75,59.81,177037,77037,40372,8758,744171
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,70,68,1,202,35,0,740,500000,100.000000,0.000100,10.445182,81758,4,0,0,430,430,470,0.8000,0.0000,1.79,60.42,181758,81758,36393,8941,763370
